* Dictionary *
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
alpha:		alpha
round:		round #
stage:		stage #
group:		identifies subjects that were grouped together
subject:		subject #, changes across rounds
proposal1:		share of ressources offered as particularistic good to subjects #1
proposal2:		share of ressources offered as particularistic good to subjects #2
proposal3:		share of ressources offered as particularistic good to subjects #3
proposal4:		share of ressources offered as particularistic good to subjects #4
proposal5:		share of ressources offered as particularistic good to subjects #5
proposalpublic:	share of ressources offered as public good
chosen:		proposal selected to take the floor
vote:			= 1 if the subject votes in favor of the selected offer (the proposal on the floor), = 0 o/w
id:			id #, constant through session

**************

date	alpha	round	stage	group	subject	proposal1	proposal2	proposal3	proposal4	proposal5	proposalpublic	chosen	vote	id
51706	.55	17	1	2	1	.2	0	0	0	0	.8	0	1	189
51706	.55	17	1	2	2	0	0	0	0	0	1	0	1	182
51706	.55	17	1	2	3	0	0	0	0	0	1	0	1	181
51706	.55	17	1	2	4	0	0	0	0	0	1	1	1	187
51706	.55	17	1	2	5	0	0	0	0	0	1	0	1	184
51706	.55	18	1	1	1	.16	.02	.02	0	0	.8	0	1	185
51706	.55	18	1	1	2	0	.2	0	0	0	.8	0	1	189
51706	.55	18	1	1	3	0	0	.2	0	0	.8	1	1	184
51706	.55	18	1	1	4	0	0	0	0	0	1	0	1	188
51706	.55	18	1	1	5	0	0	0	0	0	1	0	1	181
51706	.55	18	1	2	1	0	0	0	0	0	1	1	1	187
51706	.55	18	1	2	2	0	0	0	0	0	1	0	1	186
51706	.55	18	1	2	3	0	0	.16	0	0	.84	0	1	183
51706	.55	18	1	2	4	0	0	0	0	0	1	0	1	182
51706	.55	18	1	2	5	0	0	0	0	.2	.8	0	1	190
51706	.55	19	1	1	1	.2	0	0	0	0	.8	1	1	184
51706	.55	19	1	1	2	0	0	0	0	0	1	0	1	188
51706	.55	19	1	1	3	0	0	0	0	0	1	0	1	181
51706	.55	19	1	1	4	0	0	0	.16	0	.84	0	0	183
51706	.55	19	1	1	5	0	0	0	0	0	1	0	1	187
51706	.55	19	1	2	1	.16	.02	.02	0	0	.8	0	1	185
51706	.55	19	1	2	2	0	0	0	0	0	1	1	1	186
51706	.55	19	1	2	3	0	0	.2	0	0	.8	0	1	189
51706	.55	19	1	2	4	0	0	0	.2	0	.8	0	1	190
51706	.55	19	1	2	5	0	0	0	0	0	1	0	1	182
51706	.55	20	1	1	1	.2	0	0	0	0	.8	0	1	189
51706	.55	20	1	1	2	0	.2	0	0	0	.8	0	1	190
51706	.55	20	1	1	3	0	0	0	0	0	1	0	1	188
51706	.55	20	1	1	4	0	0	0	.2	0	.8	1	1	184
51706	.55	20	1	1	5	0	0	.02	.02	.16	.8	0	0	185
51706	.55	20	1	2	1	0	0	0	0	0	1	0	0	182
51706	.55	20	1	2	2	0	0	0	0	0	1	0	0	181
51706	.55	20	1	2	3	0	0	.2	0	0	.8	1	1	187
51706	.55	20	1	2	4	0	0	0	.22	0	.78	0	0	183
51706	.55	20	1	2	5	0	0	0	0	.2	.8	0	0	186
51706	.55	20	2	2	1	0	0	0	0	0	1	1	1	182
51706	.55	20	2	2	2	0	0	0	0	0	1	0	1	181
51706	.55	20	2	2	3	0	0	0	0	0	1	0	1	187
51706	.55	20	2	2	4	0	0	0	.2	0	.8	0	1	183
51706	.55	20	2	2	5	0	0	0	0	0	1	0	1	186
51806	.55	1	1	1	1	0	0	0	0	0	1	0	0	201
51806	.55	1	1	1	2	0	.24	0	0	0	.76	0	0	195
51806	.55	1	1	1	3	.14	.14	.36	0	0	.36	0	1	203
51806	.55	1	1	1	4	.1	.1	.3	.1	.1	.3	1	1	193
51806	.55	1	1	1	5	.24	0	.1	.2	.26	.2	0	0	192
51806	.55	1	1	2	1	.06	.08	.08	.12	.16	.5	0	0	196
51806	.55	1	1	2	2	.06	.1	.1	.08	.06	.6	0	1	200
51806	.55	1	1	2	3	0	0	0	0	0	1	1	1	202
51806	.55	1	1	2	4	0	0	0	0	0	1	0	1	197
51806	.55	1	1	2	5	0	0	.1	.2	.44	.26	0	1	194
51806	.55	1	1	3	1	.2	0	0	0	0	.8	0	0	191
51806	.55	1	1	3	2	0	0	0	0	0	1	0	0	199
51806	.55	1	1	3	3	.06	.06	.1	.04	.04	.7	0	1	205
51806	.55	1	1	3	4	0	0	0	.1	0	.9	0	1	204
51806	.55	1	1	3	5	0	0	.1	.1	.2	.6	1	1	198
51806	.55	1	2	1	1	0	0	0	0	0	1	1	1	201
51806	.55	1	2	1	2	0	0	0	0	0	1	0	1	195
51806	.55	1	2	1	3	.125	.075	.25	.05	0	.5	0	1	203
51806	.55	1	2	1	4	0	0	.25	0	0	.75	0	1	193
51806	.55	1	2	1	5	.175	.125	0	.125	.175	.4	0	1	192
51806	.55	2	1	1	1	.24	0	0	0	0	.76	1	1	195
51806	.55	2	1	1	2	0	0	0	0	0	1	0	1	202
51806	.55	2	1	1	3	0	0	0	0	0	1	0	0	199
51806	.55	2	1	1	4	0	0	0	0	0	1	0	1	197
51806	.55	2	1	1	5	0	0	0	0	.2	.8	0	0	191
51806	.55	2	1	2	1	.1	.1	.2	.1	.1	.4	0	1	193
51806	.55	2	1	2	2	.04	.08	.06	.04	.06	.72	0	1	200
51806	.55	2	1	2	3	.08	.12	.2	0	0	.6	1	1	198
51806	.55	2	1	2	4	.04	.16	0	.4	.26	.14	0	0	194
51806	.55	2	1	2	5	0	0	0	0	0	1	0	0	201
51806	.55	2	1	3	1	.2	.1	.08	.02	0	.6	0	0	203
51806	.55	2	1	3	2	0	.1	.1	.1	0	.7	1	1	205
51806	.55	2	1	3	3	.24	0	.3	0	.24	.22	0	1	192
51806	.55	2	1	3	4	0	0	0	0	0	1	0	1	204
51806	.55	2	1	3	5	.16	.16	.16	.16	.16	.2	0	0	196
51806	.55	3	1	1	1	0	0	0	0	0	1	0	0	201
51806	.55	3	1	1	2	.24	.3	0	.3	.16	0	0	0	192
51806	.55	3	1	1	3	0	0	0	0	0	1	0	1	197
51806	.55	3	1	1	4	0	0	0	.2	0	.8	1	1	193
51806	.55	3	1	1	5	0	0	0	0	0	1	0	1	204
51806	.55	3	1	2	1	.2	.1	0	.1	0	.6	0	1	205
51806	.55	3	1	2	2	0	0	0	0	0	1	0	1	202
51806	.55	3	1	2	3	0	0	0	0	0	1	1	1	203
51806	.55	3	1	2	4	0	0	0	.24	0	.76	0	1	195
51806	.55	3	1	2	5	.02	.02	.06	.06	.08	.76	0	1	200
51806	.55	3	1	3	1	.2	0	0	0	0	.8	0	0	191
51806	.55	3	1	3	2	.2	.2	.2	0	0	.4	0	0	196
51806	.55	3	1	3	3	.16	0	.46	0	.26	.12	1	1	194
51806	.55	3	1	3	4	0	0	0	0	0	1	0	0	199
51806	.55	3	1	3	5	.12	.08	0	0	.2	.6	0	1	198
51806	.55	3	2	3	1	.25	0	0	0	0	.75	1	1	191
51806	.55	3	2	3	2	.3	.3	.3	0	0	.1	0	1	196
51806	.55	3	2	3	3	0	0	0	0	0	1	0	1	194
51806	.55	3	2	3	4	0	0	0	0	0	1	0	0	199
51806	.55	3	2	3	5	.075	.1	.075	0	.25	.5	0	1	198
51806	.55	4	1	1	1	0	0	0	0	0	1	0	1	199
51806	.55	4	1	1	2	0	0	0	0	0	1	0	1	195
51806	.55	4	1	1	3	0	0	0	0	0	1	0	1	203
51806	.55	4	1	1	4	0	.3	0	.4	.3	0	0	1	192
51806	.55	4	1	1	5	0	0	0	0	.1	.9	1	1	205
51806	.55	4	1	2	1	.3	0	0	0	0	.7	0	0	191
51806	.55	4	1	2	2	.06	.2	.06	.08	0	.6	0	1	198
51806	.55	4	1	2	3	.24	.24	.24	0	0	.28	1	1	196
51806	.55	4	1	2	4	0	0	0	0	0	1	0	0	202
51806	.55	4	1	2	5	0	0	0	0	.3	.7	0	0	201
51806	.55	4	1	3	1	0	0	0	0	0	1	0	1	197
51806	.55	4	1	3	2	0	0	0	0	0	1	0	1	204
51806	.55	4	1	3	3	0	0	0	0	0	1	1	1	193
51806	.55	4	1	3	4	0	0	.1	.2	0	.7	0	1	194
51806	.55	4	1	3	5	.04	0	.06	.08	.12	.7	0	1	200
51806	.55	4	2	2	1	0	0	0	0	0	1	0	0	191
51806	.55	4	2	2	2	.075	.25	.075	.05	.1	.45	0	1	198
51806	.55	4	2	2	3	.25	.25	.25	0	0	.25	1	1	196
51806	.55	4	2	2	4	0	0	0	0	0	1	0	0	202
51806	.55	4	2	2	5	.25	0	0	.25	.325	.175	0	0	201
51806	.55	4	3	2	1	0	0	0	0	0	1	0	1	191
51806	.55	4	3	2	2	.15625	.15625	.15625	.15625	0	.375	0	1	198
51806	.55	4	3	2	3	0	0	0	0	0	1	1	1	196
51806	.55	4	3	2	4	0	0	0	0	0	1	0	1	202
51806	.55	4	3	2	5	0	.3125	.3125	0	.3125	.0625	0	1	201
51806	.55	5	1	1	1	0	0	0	0	0	1	0	1	199
51806	.55	5	1	1	2	.08	0	.04	.04	.04	.8	0	1	193
51806	.55	5	1	1	3	0	0	.1	0	0	.9	0	1	205
51806	.55	5	1	1	4	0	0	0	0	0	1	1	1	196
51806	.55	5	1	1	5	0	0	0	0	0	1	0	1	202
51806	.55	5	1	2	1	.16	.1	.1	.04	0	.6	1	1	198
51806	.55	5	1	2	2	0	0	0	0	0	1	0	0	204
51806	.55	5	1	2	3	0	0	.1	0	0	.9	0	1	195
51806	.55	5	1	2	4	.24	0	0	0	0	.76	0	0	191
51806	.55	5	1	2	5	.3	0	.3	0	.3	.1	0	0	201
51806	.55	5	1	3	1	.1	.08	.08	.04	0	.7	1	1	200
51806	.55	5	1	3	2	0	.2	0	0	0	.8	0	1	194
51806	.55	5	1	3	3	.02	.04	.08	.04	.02	.8	0	1	192
51806	.55	5	1	3	4	0	0	0	0	0	1	0	1	197
51806	.55	5	1	3	5	0	0	0	0	.12	.88	0	0	203
51806	.55	5	2	2	1	.125	.125	.125	.125	0	.5	0	1	198
51806	.55	5	2	2	2	0	0	0	0	0	1	0	1	204
51806	.55	5	2	2	3	0	0	0	0	0	1	0	1	195
51806	.55	5	2	2	4	0	0	0	.125	0	.875	0	1	191
51806	.55	5	2	2	5	0	0	0	0	0	1	1	0	201
51806	.55	6	1	1	1	.1	0	0	0	0	.9	0	1	195
51806	.55	6	1	1	2	0	0	0	0	0	1	0	1	199
51806	.55	6	1	1	3	0	0	.1	0	0	.9	0	0	194
51806	.55	6	1	1	4	.02	.02	.02	.02	.02	.9	0	0	196
51806	.55	6	1	1	5	.16	0	0	0	0	.84	1	1	191
51806	.55	6	1	2	1	0	0	0	0	0	1	0	0	201
51806	.55	6	1	2	2	0	.12	0	0	0	.88	0	0	203
51806	.55	6	1	2	3	0	0	0	0	0	1	0	1	202
51806	.55	6	1	2	4	0	0	0	0	0	1	0	1	204
51806	.55	6	1	2	5	0	0	.1	.1	.16	.64	1	1	200
51806	.55	6	1	3	1	.1	0	.1	0	.1	.7	0	1	192
51806	.55	6	1	3	2	0	.16	0	0	0	.84	1	1	193
51806	.55	6	1	3	3	0	0	0	0	0	1	0	1	197
51806	.55	6	1	3	4	0	0	0	.12	0	.88	0	1	205
51806	.55	6	1	3	5	.1	.1	.1	0	.1	.6	0	1	198
51806	.55	7	1	1	1	.3	0	0	0	0	.7	1	1	193
51806	.55	7	1	1	2	0	.14	0	0	0	.86	0	0	196
51806	.55	7	1	1	3	0	0	.2	0	0	.8	0	1	205
51806	.55	7	1	1	4	0	0	0	.106	0	.894	0	0	197
51806	.55	7	1	1	5	0	0	0	0	.12	.88	0	0	203
51806	.55	7	1	2	1	.1	0	0	0	0	.9	0	1	195
51806	.55	7	1	2	2	0	0	0	0	0	1	1	1	202
51806	.55	7	1	2	3	0	0	.18	.1	.1	.62	0	1	200
51806	.55	7	1	2	4	.02	.02	.02	.12	.02	.8	0	1	192
51806	.55	7	1	2	5	0	0	0	0	.16	.84	0	1	191
51806	.55	7	1	3	1	.2	0	.1	.1	.16	.44	0	1	201
51806	.55	7	1	3	2	0	.16	.08	.12	.04	.6	0	1	198
51806	.55	7	1	3	3	0	0	.16	0	0	.84	0	1	194
51806	.55	7	1	3	4	0	0	0	0	0	1	0	1	199
51806	.55	7	1	3	5	0	0	0	0	0	1	1	1	204
51806	.55	7	2	1	1	.125	0	0	0	0	.875	0	1	193
51806	.55	7	2	1	2	.05	.3	.05	.05	.05	.5	1	1	196
51806	.55	7	2	1	3	0	0	0	0	0	1	0	0	205
51806	.55	7	2	1	4	0	0	0	.075	0	.925	0	1	197
51806	.55	7	2	1	5	0	0	0	0	.05	.95	0	0	203
51806	.55	8	1	1	1	0	0	0	0	0	1	0	1	202
51806	.55	8	1	1	2	0	0	0	0	0	1	0	1	199
51806	.55	8	1	1	3	0	0	.2	0	0	.8	0	1	205
51806	.55	8	1	1	4	0	0	0	.13	0	.87	0	1	194
51806	.55	8	1	1	5	0	0	0	0	0	1	1	1	204
51806	.55	8	1	2	1	.18	0	0	0	0	.82	0	1	193
51806	.55	8	1	2	2	.02	.06	.02	0	0	.9	1	1	200
51806	.55	8	1	2	3	0	0	.12	0	0	.88	0	1	203
51806	.55	8	1	2	4	0	0	0	.1	0	.9	0	1	195
51806	.55	8	1	2	5	.02	.02	.02	.02	.02	.9	0	1	192
51806	.55	8	1	3	1	.106	0	0	0	0	.894	1	1	197
51806	.55	8	1	3	2	0	.2938	.24	0	.22	.2462	0	1	201
51806	.55	8	1	3	3	0	0	.16	0	0	.84	0	1	191
51806	.55	8	1	3	4	.06	.06	.06	.28	.06	.48	0	1	196
51806	.55	8	1	3	5	.2	.2	.2	.2	.2	0	0	1	198
51806	.55	9	1	1	1	0	0	0	0	0	1	0	1	204
51806	.55	9	1	1	2	0	.106	0	0	0	.894	0	1	197
51806	.55	9	1	1	3	0	0	.16	0	0	.84	0	1	191
51806	.55	9	1	1	4	0	0	0	.1	0	.9	1	1	200
51806	.55	9	1	1	5	0	0	0	0	0	1	0	1	202
51806	.55	9	1	2	1	.1	0	0	0	0	.9	0	1	195
51806	.55	9	1	2	2	0	.1	0	0	0	.9	1	1	198
51806	.55	9	1	2	3	0	0	.14	0	0	.86	0	1	194
51806	.55	9	1	2	4	0	0	0	0	0	1	0	1	199
51806	.55	9	1	2	5	0	0	0	0	.18	.82	0	1	193
51806	.55	9	1	3	1	.12	0	0	0	0	.88	0	1	201
51806	.55	9	1	3	2	.02	.12	.02	.02	.02	.8	0	1	192
51806	.55	9	1	3	3	0	0	.12	0	0	.88	0	1	203
51806	.55	9	1	3	4	0	0	0	.1174	0	.8826	1	1	196
51806	.55	9	1	3	5	0	0	0	0	.16	.84	0	1	205
51806	.55	10	1	1	1	.16	0	0	0	0	.84	0	1	191
51806	.55	10	1	1	2	0	.12	0	0	0	.88	0	1	194
51806	.55	10	1	1	3	.1	0	.1	0	0	.8	0	1	198
51806	.55	10	1	1	4	0	0	0	.12	0	.88	0	1	204
51806	.55	10	1	1	5	0	0	0	0	0	1	1	1	199
51806	.55	10	1	2	1	.12	0	0	0	0	.88	0	1	200
51806	.55	10	1	2	2	0	.12	0	0	0	.88	1	1	203
51806	.55	10	1	2	3	0	0	.106	0	0	.894	0	1	197
51806	.55	10	1	2	4	0	0	0	.18	0	.82	0	1	193
51806	.55	10	1	2	5	0	0	0	0	0	1	0	1	202
51806	.55	10	1	3	1	.14	0	0	0	0	.86	0	1	201
51806	.55	10	1	3	2	0	.1	0	0	0	.9	0	1	195
51806	.55	10	1	3	3	0	0	.098	0	0	.902	0	1	196
51806	.55	10	1	3	4	0	0	0	.15	0	.85	1	1	205
51806	.55	10	1	3	5	.02	.02	.02	.02	.02	.9	0	1	192
51806	.55	11	1	1	1	.2	0	0	0	0	.8	1	1	201
51806	.55	11	1	1	2	.02	.12	.02	.02	.02	.8	0	0	192
51806	.55	11	1	1	3	0	0	.16	0	0	.84	0	1	191
51806	.55	11	1	1	4	0	0	0	.14	0	.86	0	0	203
51806	.55	11	1	1	5	0	0	0	0	.16	.84	0	1	193
51806	.55	11	1	2	1	.106	0	0	0	0	.894	1	1	197
51806	.55	11	1	2	2	0	.12	0	0	0	.88	0	1	200
51806	.55	11	1	2	3	0	0	.2	0	0	.8	0	1	205
51806	.55	11	1	2	4	0	0	.18	.18	.18	.46	0	1	196
51806	.55	11	1	2	5	0	0	0	0	.12	.88	0	1	194
51806	.55	11	1	3	1	0	0	0	0	0	1	0	1	202
51806	.55	11	1	3	2	0	.1	0	0	0	.9	0	1	198
51806	.55	11	1	3	3	0	0	0	0	0	1	0	1	199
51806	.55	11	1	3	4	0	0	0	.11	0	.89	1	1	204
51806	.55	11	1	3	5	0	0	0	0	.12	.88	0	1	195
51806	.55	12	1	1	1	.106	0	0	0	0	.894	0	1	197
51806	.55	12	1	1	2	0	.12	0	0	0	.88	0	1	200
51806	.55	12	1	1	3	.05	0	.1	0	.05	.8	0	1	192
51806	.55	12	1	1	4	0	0	0	.12	0	.88	1	1	194
51806	.55	12	1	1	5	.18	.18	.18	.18	.28	0	0	1	202
51806	.55	12	1	2	1	.16	0	0	0	0	.84	1	1	191
51806	.55	12	1	2	2	0	.16	0	0	0	.84	0	1	205
51806	.55	12	1	2	3	0	0	.2	0	0	.8	0	1	201
51806	.55	12	1	2	4	0	0	0	.11	0	.89	0	1	204
51806	.55	12	1	2	5	0	0	0	0	.12	.88	0	1	195
51806	.55	12	1	3	1	.16	0	0	0	0	.84	0	0	193
51806	.55	12	1	3	2	0	0	0	0	0	1	0	0	199
51806	.55	12	1	3	3	0	0	.189	.189	.189	.433	1	1	196
51806	.55	12	1	3	4	0	0	0	.16	0	.84	0	1	203
51806	.55	12	1	3	5	0	0	0	0	.1	.9	0	1	198
51806	.45	13	1	1	1	0	0	0	0	0	1	0	1	193
51806	.45	13	1	1	2	0	0	0	0	0	1	0	1	199
51806	.45	13	1	1	3	0	0	.159	0	0	.841	0	1	201
51806	.45	13	1	1	4	0	0	0	.2	0	.8	0	1	191
51806	.45	13	1	1	5	0	0	0	0	0	1	1	1	202
51806	.45	13	1	2	1	.1	0	0	0	0	.9	1	1	198
51806	.45	13	1	2	2	0	0	0	0	0	1	0	1	194
51806	.45	13	1	2	3	0	0	0	0	0	1	0	1	195
51806	.45	13	1	2	4	0	0	0	0	0	1	0	1	204
51806	.45	13	1	2	5	.02	.02	.02	.02	.12	.8	0	1	192
51806	.45	13	1	3	1	0	0	0	0	0	1	0	1	197
51806	.45	13	1	3	2	0	0	0	0	0	1	0	1	203
51806	.45	13	1	3	3	.08	.08	.3	.08	.3	.16	0	1	196
51806	.45	13	1	3	4	0	0	0	0	0	1	1	1	200
51806	.45	13	1	3	5	0	0	0	0	.1	.9	0	1	205
51806	.45	14	1	1	1	.1	0	0	0	0	.9	0	0	191
51806	.45	14	1	1	2	0	.1	0	0	0	.9	1	1	193
51806	.45	14	1	1	3	0	0	0	0	0	1	0	1	199
51806	.45	14	1	1	4	0	0	0	.1	0	.9	0	1	198
51806	.45	14	1	1	5	.24	.24	0	0	.24	.28	0	1	196
51806	.45	14	1	2	1	.1692	0	0	0	0	.8308	1	1	201
51806	.45	14	1	2	2	0	0	0	0	0	1	0	1	192
51806	.45	14	1	2	3	0	0	0	0	0	1	0	1	202
51806	.45	14	1	2	4	0	0	0	0	0	1	0	1	197
51806	.45	14	1	2	5	0	0	0	0	0	1	0	0	204
51806	.45	14	1	3	1	.1	0	0	0	0	.9	0	1	200
51806	.45	14	1	3	2	0	0	0	0	0	1	0	1	203
51806	.45	14	1	3	3	0	0	0	0	0	1	1	1	205
51806	.45	14	1	3	4	0	0	0	.06	0	.94	0	1	194
51806	.45	14	1	3	5	0	0	0	0	.08	.92	0	1	195
51806	.45	15	1	1	1	0	0	0	0	0	1	1	1	197
51806	.45	15	1	1	2	0	0	0	0	0	1	0	1	191
51806	.45	15	1	1	3	0	0	.1	0	0	.9	0	1	198
51806	.45	15	1	1	4	0	0	0	0	0	1	0	1	194
51806	.45	15	1	1	5	0	0	0	0	.1692	.8308	0	1	201
51806	.45	15	1	2	1	.1	0	0	0	0	.9	0	1	195
51806	.45	15	1	2	2	0	0	0	0	0	1	0	1	205
51806	.45	15	1	2	3	0	0	.06	0	0	.94	0	1	193
51806	.45	15	1	2	4	0	0	0	0	0	1	1	1	202
51806	.45	15	1	2	5	0	0	0	0	0	1	0	1	204
51806	.45	15	1	3	1	.1	0	0	0	0	.9	0	1	200
51806	.45	15	1	3	2	.02	.14	.02	0	0	.82	0	1	196
51806	.45	15	1	3	3	0	0	0	0	0	1	0	1	192
51806	.45	15	1	3	4	0	0	0	0	0	1	0	1	199
51806	.45	15	1	3	5	0	0	0	0	0	1	1	1	203
51806	.45	16	1	1	1	.1	0	0	0	0	.9	0	1	195
51806	.45	16	1	1	2	0	0	0	0	0	1	0	1	199
51806	.45	16	1	1	3	0	0	0	0	0	1	0	1	204
51806	.45	16	1	1	4	0	0	0	0	0	1	0	1	202
51806	.45	16	1	1	5	0	0	0	0	.06	.94	1	1	193
51806	.45	16	1	2	1	0	0	0	0	0	1	0	1	205
51806	.45	16	1	2	2	0	.1692	0	0	0	.8308	1	1	201
51806	.45	16	1	2	3	0	0	0	0	0	1	0	0	192
51806	.45	16	1	2	4	0	0	0	0	0	1	0	1	198
51806	.45	16	1	2	5	0	0	0	0	0	1	0	1	200
51806	.45	16	1	3	1	.24	0	0	0	0	.76	0	1	191
51806	.45	16	1	3	2	0	0	0	0	0	1	0	1	194
51806	.45	16	1	3	3	0	0	.04	0	0	.96	1	1	196
51806	.45	16	1	3	4	0	0	0	0	0	1	0	1	203
51806	.45	16	1	3	5	0	0	0	0	0	1	0	1	197
51806	.45	17	1	1	1	0	0	0	0	0	1	1	1	191
51806	.45	17	1	1	2	0	0	0	0	0	1	0	1	198
51806	.45	17	1	1	3	0	0	0	0	0	1	0	1	199
51806	.45	17	1	1	4	0	0	0	0	0	1	0	1	197
51806	.45	17	1	1	5	0	0	0	0	0	1	0	1	205
51806	.45	17	1	2	1	0	0	0	0	0	1	1	1	194
51806	.45	17	1	2	2	0	.1692	0	0	0	.8308	0	1	201
51806	.45	17	1	2	3	0	0	.06	0	0	.94	0	1	193
51806	.45	17	1	2	4	0	0	0	.11	0	.89	0	1	200
51806	.45	17	1	2	5	0	0	0	0	.1	.9	0	1	195
51806	.45	17	1	3	1	0	0	0	0	0	1	0	0	204
51806	.45	17	1	3	2	0	0	0	0	0	1	0	0	202
51806	.45	17	1	3	3	0	0	.06	0	0	.94	0	0	203
51806	.45	17	1	3	4	0	0	0	0	0	1	0	1	192
51806	.45	17	1	3	5	0	0	0	0	.14	.86	1	1	196
51806	.45	17	2	3	1	0	0	0	0	0	1	0	1	204
51806	.45	17	2	3	2	0	0	0	0	0	1	0	1	202
51806	.45	17	2	3	3	0	0	.05	0	0	.95	1	1	203
51806	.45	17	2	3	4	0	0	0	0	0	1	0	1	192
51806	.45	17	2	3	5	0	0	0	0	.175	.825	0	0	196
51806	.45	18	1	1	1	.06	0	0	0	0	.94	0	1	203
51806	.45	18	1	1	2	0	.1	0	0	0	.9	0	1	195
51806	.45	18	1	1	3	0	0	0	0	0	1	0	1	202
51806	.45	18	1	1	4	0	0	0	0	0	1	0	1	194
51806	.45	18	1	1	5	0	0	0	0	0	1	1	1	198
51806	.45	18	1	2	1	0	0	0	0	0	1	1	1	205
51806	.45	18	1	2	2	0	.11	0	0	0	.89	0	1	200
51806	.45	18	1	2	3	0	0	0	0	0	1	0	1	197
51806	.45	18	1	2	4	0	0	0	.16	0	.84	0	1	201
51806	.45	18	1	2	5	0	0	0	0	.1	.9	0	1	192
51806	.45	18	1	3	1	.06	0	0	0	0	.94	0	1	193
51806	.45	18	1	3	2	0	0	0	0	0	1	0	1	199
51806	.45	18	1	3	3	0	0	0	0	0	1	1	1	204
51806	.45	18	1	3	4	.26	0	0	.34	0	.4	0	1	196
51806	.45	18	1	3	5	0	0	0	0	.24	.76	0	1	191
51806	.45	19	1	1	1	.1	0	0	0	0	.9	0	1	193
51806	.45	19	1	1	2	0	0	0	0	0	1	0	0	191
51806	.45	19	1	1	3	0	0	0	0	0	1	0	1	199
51806	.45	19	1	1	4	0	0	0	.12	0	.88	1	1	196
51806	.45	19	1	1	5	0	0	0	0	.16	.84	0	1	201
51806	.45	19	1	2	1	.114	0	0	0	0	.886	0	1	200
51806	.45	19	1	2	2	0	0	0	0	0	1	1	1	198
51806	.45	19	1	2	3	0	0	0	0	0	1	0	1	197
51806	.45	19	1	2	4	0	0	0	0	0	1	0	1	192
51806	.45	19	1	2	5	0	0	0	0	.06	.94	0	1	203
51806	.45	19	1	3	1	0	0	0	0	0	1	0	1	194
51806	.45	19	1	3	2	0	0	0	0	0	1	0	1	205
51806	.45	19	1	3	3	0	0	0	0	0	1	1	1	204
51806	.45	19	1	3	4	0	0	0	.1	0	.9	0	1	195
51806	.45	19	1	3	5	0	0	0	0	0	1	0	1	202
51806	.45	20	1	1	1	0	0	0	0	0	1	0	0	204
51806	.45	20	1	1	2	0	0	0	0	0	1	0	1	202
51806	.45	20	1	1	3	0	0	.12	0	0	.88	0	1	196
51806	.45	20	1	1	4	0	0	0	.1	0	.9	1	1	193
51806	.45	20	1	1	5	0	0	0	0	.24	.76	0	1	191
51806	.45	20	1	2	1	.1	0	0	0	0	.9	0	1	201
51806	.45	20	1	2	2	0	0	0	0	0	1	0	1	194
51806	.45	20	1	2	3	0	0	0	0	0	1	1	1	205
51806	.45	20	1	2	4	0	0	0	0	0	1	0	1	197
51806	.45	20	1	2	5	0	0	0	0	.06	.94	0	1	203
51806	.45	20	1	3	1	.12	0	0	0	0	.88	0	1	200
51806	.45	20	1	3	2	0	0	0	0	0	1	0	1	192
51806	.45	20	1	3	3	0	0	0	0	0	1	0	1	198
51806	.45	20	1	3	4	0	0	0	.1	0	.9	0	1	195
51806	.45	20	1	3	5	0	0	0	0	0	1	1	1	199
52406	.75	1	1	1	1	.4	.3	.3	0	0	0	0	0	216
52406	.75	1	1	1	2	0	.4	.3	.3	0	0	1	1	207
52406	.75	1	1	1	3	.2	0	.6	0	.2	0	0	1	212
52406	.75	1	1	1	4	.3	.3	0	.3	0	.1	0	1	219
52406	.75	1	1	1	5	.24	.2	.12	.2	.24	0	0	0	217
52406	.75	1	1	2	1	.32	.02	.32	.32	.02	0	1	1	221
52406	.75	1	1	2	2	.25	.5	0	0	.25	0	0	0	211
52406	.75	1	1	2	3	.1	.1	.3	.12	.08	.3	0	1	208
52406	.75	1	1	2	4	0	0	.3	.4	.3	0	0	1	214
52406	.75	1	1	2	5	.22	.18	.18	.2	.22	0	0	0	206
52406	.75	1	1	3	1	.22	.18	.18	.2	.22	0	0	0	225
52406	.75	1	1	3	2	.4	.072	.108	.02	.2	.2	1	1	223
52406	.75	1	1	3	3	.1	.1	.22	.1	.1	.38	0	1	220
52406	.75	1	1	3	4	.3	.3	0	.4	0	0	0	0	213
52406	.75	1	1	3	5	0	.32	0	.32	.32	.04	0	1	218
52406	.75	1	1	4	1	.3	.3	.3	0	0	.1	0	0	210
52406	.75	1	1	4	2	0	.2	0	0	0	.8	1	1	209
52406	.75	1	1	4	3	.04	.04	.2	.08	.04	.6	0	0	215
52406	.75	1	1	4	4	.18	.2	0	.4	.02	.2	0	0	222
52406	.75	1	1	4	5	.2	.2	.2	0	.3	.1	0	0	224
52406	.75	1	2	4	1	.3	.3	.3	0	0	.1	1	1	210
52406	.75	1	2	4	2	0	.25	0	0	0	.75	0	1	209
52406	.75	1	2	4	3	.0625	.125	.125	.125	.0625	.5	0	1	215
52406	.75	1	2	4	4	.25	0	0	.55	0	.2	0	0	222
52406	.75	1	2	4	5	.225	.225	.225	0	.325	0	0	0	224
52406	.75	2	1	1	1	.52	.24	.24	0	0	0	0	1	212
